Date,Channel,Campaign Name,Campaign Type,Region,Device,Impressions,Clicks,Conversions,Cost,Revenue
2025-10-23,Google Ads,Google Ads - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,2506,44,0,81.62,0.0
2025-05-27,YouTube,YouTube - Brand Awareness - As,Brand Awareness,Asia Pacific,Desktop,1032,3,0,1.42,0.0
2025-02-22,YouTube,YouTube - Conversion - LA,Conversion,LATAM,Desktop,937,5,0,2.18,0.0
2025-01-16,LinkedIn,LinkedIn - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,607,5,0,22.82,0.0
2025-11-03,Google Ads,Google Ads - Lead Generation - LA,Lead Generation,LATAM,Mobile,2368,53,0,155.35,0.0
2025-06-28,YouTube,YouTube - Brand Awareness - No,Brand Awareness,North America,Mobile,1529,7,0,8.61,0.0
2025-01-13,Facebook,Facebook - Conversion - LA,Conversion,LATAM,Mobile,2353,28,0,65.92,0.0
2025-06-17,Instagram,Instagram - Conversion - As,Conversion,Asia Pacific,Desktop,1120,17,0,29.25,0.0
2025-12-10,YouTube,YouTube - Lead Generation - Eu,Lead Generation,Europe,Mobile,1396,8,0,9.59,0.0
2025-02-05,Google Ads,Google Ads - Conversion - LA,Conversion,LATAM,Mobile,2636,58,0,116.75,0.0
2025-11-17,LinkedIn,LinkedIn - Lead Generation - No,Lead Generation,North America,Mobile,1290,8,0,35.24,0.0
2025-07-10,Facebook,Facebook - Retargeting - Eu,Retargeting,Europe,Mobile,3325,59,4,74.41,506.77
2025-12-05,Google Ads,Google Ads - Retargeting - No,Retargeting,North America,Mobile,2321,62,3,120.99,454.77
2025-12-22,Facebook,Facebook - Conversion - No,Conversion,North America,Mobile,1455,22,0,23.32,0.0
2025-08-31,Instagram,Instagram - Retargeting - Eu,Retargeting,Europe,Desktop,1463,17,0,28.06,0.0
2025-09-20,Facebook,Facebook - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,1680,17,0,29.19,0.0
2025-06-24,Instagram,Instagram - Conversion - No,Conversion,North America,Tablet,548,3,0,4.55,0.0
2025-05-07,Facebook,Facebook - Retargeting - As,Retargeting,Asia Pacific,Desktop,2621,58,2,49.38,306.16
2025-04-22,Facebook,Facebook - Lead Generation - LA,Lead Generation,LATAM,Desktop,2083,35,0,49.33,0.0
2025-12-28,Google Ads,Google Ads - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,2702,68,1,139.96,109.27
2026-01-01,LinkedIn,LinkedIn - Brand Awareness - No,Brand Awareness,North America,Tablet,776,7,0,35.3,0.0
2025-09-05,Instagram,Instagram - Lead Generation - No,Lead Generation,North America,Mobile,876,6,0,9.06,0.0
2025-09-01,Facebook,Facebook - Retargeting - As,Retargeting,Asia Pacific,Mobile,2823,40,1,82.28,151.0
2025-01-29,Email,Email - Conversion - No,Conversion,North America,Desktop,1738,57,1,24.99,190.47
2025-04-21,Google Ads,Google Ads - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,571,16,0,34.14,0.0
2025-03-06,Facebook,Facebook - Lead Generation - LA,Lead Generation,LATAM,Desktop,1753,21,0,33.13,0.0
2025-06-01,LinkedIn,LinkedIn - Retargeting - No,Retargeting,North America,Mobile,562,5,0,23.42,0.0
2026-01-01,Google Ads,Google Ads - Retargeting - LA,Retargeting,LATAM,Mobile,2227,36,1,70.2,120.08
2025-03-10,Google Ads,Google Ads - Lead Generation - LA,Lead Generation,LATAM,Mobile,2545,70,1,110.83,160.96
2025-06-17,Google Ads,Google Ads - Brand Awareness - No,Brand Awareness,North America,Mobile,1333,19,0,47.74,0.0
2025-03-28,Facebook,Facebook - Brand Awareness - No,Brand Awareness,North America,Mobile,2472,38,0,38.56,0.0
2025-06-24,Instagram,Instagram - Retargeting - As,Retargeting,Asia Pacific,Mobile,842,9,0,6.75,0.0
2025-05-17,Google Ads,Google Ads - Conversion - As,Conversion,Asia Pacific,Mobile,777,25,0,50.17,0.0
2025-09-21,Email,Email - Conversion - No,Conversion,North America,Desktop,708,15,0,13.96,0.0
2025-03-27,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,1467,15,0,4.38,0.0
2025-02-09,Email,Email - Lead Generation - Eu,Lead Generation,Europe,Tablet,1061,38,0,21.1,0.0
2025-04-17,Google Ads,Google Ads - Lead Generation - No,Lead Generation,North America,Desktop,1526,38,0,99.5,0.0
2025-11-02,LinkedIn,LinkedIn - Retargeting - No,Retargeting,North America,Desktop,1024,7,0,32.92,0.0
2025-10-30,YouTube,YouTube - Retargeting - LA,Retargeting,LATAM,Desktop,918,5,0,3.6,0.0
2025-12-20,Facebook,Facebook - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,1670,22,0,36.97,0.0
2025-06-27,Google Ads,Google Ads - Conversion - No,Conversion,North America,Mobile,2149,32,0,47.91,0.0
2025-05-15,Instagram,Instagram - Retargeting - As,Retargeting,Asia Pacific,Desktop,906,10,0,16.99,0.0
2025-02-26,Instagram,Instagram - Lead Generation - Eu,Lead Generation,Europe,Desktop,583,9,0,8.84,0.0
2025-07-28,Google Ads,Google Ads - Retargeting - As,Retargeting,Asia Pacific,Mobile,1749,48,1,89.94,90.79
2025-01-26,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Desktop,1941,22,0,36.82,0.0
2025-06-27,Facebook,Facebook - Retargeting - No,Retargeting,North America,Mobile,1675,30,0,37.0,0.0
2025-12-28,LinkedIn,LinkedIn - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,830,7,0,30.73,0.0
2025-10-25,Facebook,Facebook - Retargeting - No,Retargeting,North America,Tablet,2696,51,2,92.51,324.25
2025-05-08,Facebook,Facebook - Retargeting - No,Retargeting,North America,Desktop,1988,33,1,59.35,263.29
2025-07-11,Email,Email - Retargeting - No,Retargeting,North America,Desktop,849,29,1,-22.34,140.86
2025-03-31,YouTube,YouTube - Retargeting - As,Retargeting,Asia Pacific,Desktop,998,3,0,-0.13,0.0
2025-05-26,LinkedIn,LinkedIn - Retargeting - No,Retargeting,North America,Desktop,688,5,0,23.96,0.0
2025-10-05,LinkedIn,LinkedIn - Retargeting - No,Retargeting,North America,Desktop,696,5,0,22.8,0.0
2025-05-14,Instagram,Instagram - Retargeting - As,Retargeting,Asia Pacific,Desktop,1189,19,0,13.25,0.0
2025-06-02,Google Ads,Google Ads - Conversion - LA,Conversion,LATAM,Desktop,2333,56,1,123.57,229.13
2025-06-09,Facebook,Facebook - Brand Awareness - As,Brand Awareness,Asia Pacific,Desktop,1985,36,0,76.38,0.0
2025-09-10,Email,Email - Retargeting - No,Retargeting,North America,Desktop,1079,36,1,2.67,162.19
2025-01-25,Email,Email - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,874,24,0,-4.64,0.0
2025-10-27,Instagram,Instagram - Conversion - Eu,Conversion,Europe,Desktop,754,9,0,12.18,0.0
2025-07-08,YouTube,YouTube - Lead Generation - No,Lead Generation,North America,Mobile,1390,5,0,7.99,0.0
2026-01-04,LinkedIn,LinkedIn - Retargeting - Eu,Retargeting,Europe,Tablet,634,5,0,22.78,0.0
2025-05-26,Google Ads,Google Ads - Conversion - No,Conversion,North America,Tablet,2492,72,1,139.25,167.77
2025-09-13,Facebook,Facebook - Retargeting - Eu,Retargeting,Europe,Desktop,2141,35,1,46.44,149.43
2025-10-19,Google Ads,Google Ads - Brand Awareness - No,Brand Awareness,North America,Mobile,2467,75,1,147.58,124.58
2025-03-25,Facebook,Facebook - Retargeting - No,Retargeting,North America,Desktop,1824,31,1,59.95,118.22
2025-07-14,LinkedIn,LinkedIn - Retargeting - LA,Retargeting,LATAM,Mobile,614,5,0,20.44,0.0
2025-12-24,Facebook,Facebook - Conversion - No,Conversion,North America,Tablet,2223,34,0,65.06,0.0
2025-01-15,Instagram,Instagram - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,844,12,0,26.19,0.0
2025-12-28,LinkedIn,LinkedIn - Lead Generation - Eu,Lead Generation,Europe,Desktop,1037,10,0,39.02,0.0
2025-01-14,Facebook,Facebook - Retargeting - No,Retargeting,North America,Mobile,2492,27,0,20.13,0.0
2025-08-05,YouTube,YouTube - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,1229,6,0,2.47,0.0
2025-04-29,LinkedIn,LinkedIn - Brand Awareness - No,Brand Awareness,North America,Desktop,1208,8,0,38.75,0.0
2025-04-08,Instagram,Instagram - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,1260,15,0,16.8,0.0
2025-09-08,Email,Email - Lead Generation - Eu,Lead Generation,Europe,Tablet,1105,22,0,17.75,0.0
2025-10-15,Facebook,Facebook - Brand Awareness - No,Brand Awareness,North America,Desktop,2673,24,0,27.54,0.0
2025-06-08,Facebook,Facebook - Brand Awareness - Eu,Brand Awareness,Europe,Tablet,1474,18,0,22.5,0.0
2025-05-27,YouTube,YouTube - Lead Generation - LA,Lead Generation,LATAM,Mobile,1263,5,0,-1.25,0.0
2025-11-07,Instagram,Instagram - Conversion - Eu,Conversion,Europe,Mobile,737,9,0,9.91,0.0
2025-02-17,Google Ads,Google Ads - Retargeting - LA,Retargeting,LATAM,Mobile,1581,41,1,71.45,168.05
2025-07-30,Facebook,Facebook - Conversion - As,Conversion,Asia Pacific,Desktop,2192,32,0,98.37,0.0
2025-03-27,Facebook,Facebook - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,1412,18,0,10.18,0.0
2025-12-10,Google Ads,Google Ads - Conversion - LA,Conversion,LATAM,Desktop,2405,70,1,107.76,196.02
2025-12-15,Google Ads,Google Ads - Conversion - As,Conversion,Asia Pacific,Mobile,1545,31,0,47.56,0.0
2025-10-09,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,1053,13,0,11.86,0.0
2025-02-11,Instagram,Instagram - Conversion - Eu,Conversion,Europe,Mobile,899,14,0,13.08,0.0
2025-05-09,Email,Email - Retargeting - As,Retargeting,Asia Pacific,Mobile,904,29,1,-9.67,184.64
2025-04-09,Instagram,Instagram - Brand Awareness - No,Brand Awareness,North America,Mobile,1624,22,0,35.21,0.0
2025-03-19,Facebook,Facebook - Retargeting - LA,Retargeting,LATAM,Desktop,1790,20,0,50.17,0.0
2025-07-06,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Mobile,2234,26,0,65.9,0.0
2025-05-04,Email,Email - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,1886,56,0,90.06,0.0
2025-03-31,Google Ads,Google Ads - Retargeting - As,Retargeting,Asia Pacific,Mobile,1429,32,1,59.51,157.64
2025-05-16,Google Ads,Google Ads - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,2250,39,0,62.83,0.0
2025-08-02,Facebook,Facebook - Brand Awareness - No,Brand Awareness,North America,Desktop,2312,33,0,42.31,0.0
2025-03-05,Google Ads,Google Ads - Brand Awareness - As,Brand Awareness,Asia Pacific,Tablet,1584,34,0,69.19,0.0
2025-09-18,Instagram,Instagram - Retargeting - Eu,Retargeting,Europe,Mobile,1061,10,0,10.49,0.0
2025-09-14,Email,Email - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,884,34,0,-31.19,0.0
2025-02-11,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Mobile,2262,29,0,22.45,0.0
2025-05-21,Facebook,Facebook - Retargeting - As,Retargeting,Asia Pacific,Mobile,2184,36,1,28.3,74.27
2025-11-12,Google Ads,Google Ads - Lead Generation - As,Lead Generation,Asia Pacific,Desktop,1985,49,1,121.66,89.48
2025-12-27,YouTube,YouTube - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,466,3,0,1.58,0.0
2025-07-29,YouTube,YouTube - Lead Generation - As,Lead Generation,Asia Pacific,Tablet,1017,4,0,3.62,0.0
2025-12-08,Instagram,Instagram - Lead Generation - LA,Lead Generation,LATAM,Desktop,854,11,0,3.11,0.0
2025-08-23,Facebook,Facebook - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,954,15,0,31.4,0.0
2025-05-25,Instagram,Instagram - Lead Generation - As,Lead Generation,Asia Pacific,Desktop,768,4,0,2.96,0.0
2025-12-19,Facebook,Facebook - Conversion - No,Conversion,North America,Desktop,2315,43,0,45.08,0.0
2025-06-29,Google Ads,Google Ads - Lead Generation - No,Lead Generation,North America,Desktop,1419,33,0,80.67,0.0
2025-02-11,Instagram,Instagram - Brand Awareness - No,Brand Awareness,North America,Desktop,990,7,0,1.58,0.0
2025-12-14,Instagram,Instagram - Conversion - As,Conversion,Asia Pacific,Desktop,448,4,0,2.84,0.0
2025-04-13,Facebook,Facebook - Retargeting - Eu,Retargeting,Europe,Desktop,2068,32,1,46.65,205.36
2025-04-12,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,1042,11,0,20.81,0.0
2025-08-10,Instagram,Instagram - Retargeting - Eu,Retargeting,Europe,Desktop,602,7,0,4.09,0.0
2025-09-05,Facebook,Facebook - Lead Generation - LA,Lead Generation,LATAM,Mobile,1621,19,0,24.93,0.0
2025-05-08,Google Ads,Google Ads - Retargeting - As,Retargeting,Asia Pacific,Mobile,2112,63,4,88.75,616.77
2025-10-01,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Desktop,1382,20,0,32.56,0.0
2025-06-16,LinkedIn,LinkedIn - Lead Generation - LA,Lead Generation,LATAM,Mobile,1138,11,0,50.13,0.0
2025-02-16,Email,Email - Lead Generation - LA,Lead Generation,LATAM,Mobile,918,23,0,-7.3,0.0
2025-10-11,Google Ads,Google Ads - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,2631,47,0,63.09,0.0
2025-04-07,Facebook,Facebook - Retargeting - LA,Retargeting,LATAM,Desktop,2879,28,1,58.08,192.65
2025-05-04,Google Ads,Google Ads - Retargeting - LA,Retargeting,LATAM,Mobile,1386,28,1,42.05,237.37
2025-11-15,Google Ads,Google Ads - Lead Generation - Eu,Lead Generation,Europe,Mobile,2747,65,1,139.64,103.02
2025-07-22,Google Ads,Google Ads - Conversion - No,Conversion,North America,Mobile,1788,30,0,66.87,0.0
2025-02-25,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,1168,10,0,7.28,0.0
2025-12-12,Facebook,Facebook - Retargeting - LA,Retargeting,LATAM,Desktop,1601,17,0,24.49,0.0
2025-03-16,Instagram,Instagram - Conversion - Eu,Conversion,Europe,Desktop,960,13,0,2.93,0.0
2025-10-05,Google Ads,Google Ads - Lead Generation - Eu,Lead Generation,Europe,Desktop,2361,58,1,153.33,163.21
2025-10-18,LinkedIn,LinkedIn - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,779,5,0,21.95,0.0
2025-07-06,Google Ads,Google Ads - Conversion - Eu,Conversion,Europe,Desktop,2566,62,1,173.31,86.63
2025-01-12,Google Ads,Google Ads - Retargeting - No,Retargeting,North America,Mobile,2907,85,3,164.76,507.25
2025-09-11,LinkedIn,LinkedIn - Conversion - LA,Conversion,LATAM,Mobile,906,7,0,29.08,0.0
2025-01-29,Instagram,Instagram - Lead Generation - No,Lead Generation,North America,Mobile,1340,19,0,23.9,0.0
2025-04-02,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Mobile,1308,19,0,21.28,0.0
2025-01-12,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Mobile,2629,30,0,47.64,0.0
2025-10-01,Instagram,Instagram - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,1643,24,0,26.23,0.0
2025-08-05,Google Ads,Google Ads - Retargeting - Eu,Retargeting,Europe,Tablet,1923,31,1,39.97,173.47
2025-07-16,Facebook,Facebook - Conversion - As,Conversion,Asia Pacific,Desktop,1062,17,0,31.7,0.0
2025-02-17,LinkedIn,LinkedIn - Brand Awareness - Eu,Brand Awareness,Europe,Mobile,1229,8,0,43.29,0.0
2025-05-29,Facebook,Facebook - Conversion - As,Conversion,Asia Pacific,Mobile,2118,31,0,63.39,0.0
2025-07-10,Email,Email - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,1360,37,0,-0.5,0.0
2025-04-17,Email,Email - Lead Generation - LA,Lead Generation,LATAM,Mobile,598,15,0,3.05,0.0
2025-11-25,Instagram,Instagram - Lead Generation - No,Lead Generation,North America,Desktop,1323,9,0,20.42,0.0
2025-09-09,Google Ads,Google Ads - Conversion - As,Conversion,Asia Pacific,Desktop,1292,21,0,38.14,0.0
2025-06-05,LinkedIn,LinkedIn - Retargeting - As,Retargeting,Asia Pacific,Mobile,985,6,0,26.31,0.0
2025-05-17,Instagram,Instagram - Brand Awareness - No,Brand Awareness,North America,Desktop,1087,13,0,15.13,0.0
2025-10-15,Google Ads,Google Ads - Retargeting - No,Retargeting,North America,Mobile,2041,40,2,55.73,208.27
2025-12-30,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Mobile,1336,16,0,29.75,0.0
2025-04-14,Instagram,Instagram - Lead Generation - No,Lead Generation,North America,Mobile,716,9,0,11.91,0.0
2025-05-24,Google Ads,Google Ads - Retargeting - Eu,Retargeting,Europe,Mobile,2342,63,1,165.6,181.18
2025-08-26,Google Ads,Google Ads - Brand Awareness - LA,Brand Awareness,LATAM,Desktop,2395,44,0,83.46,0.0
2025-08-18,Facebook,Facebook - Brand Awareness - Eu,Brand Awareness,Europe,Desktop,1679,20,0,51.84,0.0
2025-12-02,Google Ads,Google Ads - Retargeting - Eu,Retargeting,Europe,Desktop,2575,63,2,80.44,324.48
2025-09-20,Facebook,Facebook - Conversion - No,Conversion,North America,Mobile,3061,36,0,53.87,0.0
2025-08-03,Google Ads,Google Ads - Retargeting - As,Retargeting,Asia Pacific,Desktop,1058,25,1,34.09,144.46
2025-08-30,Instagram,Instagram - Brand Awareness - Eu,Brand Awareness,Europe,Mobile,871,13,0,17.75,0.0
2025-07-09,LinkedIn,LinkedIn - Conversion - No,Conversion,North America,Desktop,1194,11,0,47.24,0.0
2025-10-06,Google Ads,Google Ads - Lead Generation - Eu,Lead Generation,Europe,Desktop,1601,51,1,111.7,141.36
2025-08-08,Instagram,Instagram - Retargeting - LA,Retargeting,LATAM,Desktop,632,7,0,9.1,0.0
2025-03-27,Facebook,Facebook - Retargeting - As,Retargeting,Asia Pacific,Mobile,1573,18,1,21.24,141.83
2025-10-20,YouTube,YouTube - Lead Generation - No,Lead Generation,North America,Desktop,1048,4,0,1.26,0.0
2025-09-26,Google Ads,Google Ads - Conversion - Eu,Conversion,Europe,Desktop,2327,79,1,203.99,131.38
2025-12-10,Email,Email - Retargeting - As,Retargeting,Asia Pacific,Mobile,783,22,0,-3.79,0.0
2025-10-22,LinkedIn,LinkedIn - Brand Awareness - As,Brand Awareness,Asia Pacific,Desktop,1064,8,0,31.49,0.0
2025-03-26,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Mobile,1047,13,0,27.65,0.0
2025-01-30,Facebook,Facebook - Retargeting - No,Retargeting,North America,Mobile,1959,29,1,44.49,125.25
2025-11-27,LinkedIn,LinkedIn - Lead Generation - As,Lead Generation,Asia Pacific,Tablet,1358,9,0,35.58,0.0
2025-04-21,LinkedIn,LinkedIn - Lead Generation - No,Lead Generation,North America,Tablet,1207,11,0,51.63,0.0
2025-08-20,Google Ads,Google Ads - Conversion - No,Conversion,North America,Mobile,1013,28,0,63.24,0.0
2025-01-16,Facebook,Facebook - Lead Generation - LA,Lead Generation,LATAM,Desktop,1452,18,0,18.78,0.0
2025-03-17,Facebook,Facebook - Brand Awareness - LA,Brand Awareness,LATAM,Mobile,1434,23,0,18.3,0.0
2025-12-02,LinkedIn,LinkedIn - Lead Generation - Eu,Lead Generation,Europe,Desktop,1093,11,0,42.71,0.0
2025-08-03,Google Ads,Google Ads - Conversion - LA,Conversion,LATAM,Mobile,1686,24,0,72.57,0.0
2025-11-14,Facebook,Facebook - Retargeting - LA,Retargeting,LATAM,Mobile,1755,32,1,63.59,124.27
2025-03-02,LinkedIn,LinkedIn - Lead Generation - Eu,Lead Generation,Europe,Mobile,1575,14,0,68.62,0.0
2025-11-04,LinkedIn,LinkedIn - Lead Generation - No,Lead Generation,North America,Desktop,1208,10,0,49.7,0.0
2025-01-17,LinkedIn,LinkedIn - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,1179,10,0,48.36,0.0
2025-03-14,Google Ads,Google Ads - Conversion - As,Conversion,Asia Pacific,Mobile,2304,86,1,166.98,119.03
2025-07-02,Email,Email - Retargeting - LA,Retargeting,LATAM,Desktop,708,26,2,-7.24,275.6
2025-02-14,Facebook,Facebook - Brand Awareness - As,Brand Awareness,Asia Pacific,Mobile,2771,35,0,73.97,0.0
2025-01-10,Google Ads,Google Ads - Retargeting - Eu,Retargeting,Europe,Mobile,2192,65,3,138.61,682.62
2025-01-20,YouTube,YouTube - Brand Awareness - No,Brand Awareness,North America,Desktop,868,4,0,-0.08,0.0
2025-11-10,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Tablet,2426,34,0,25.42,0.0
2025-04-12,Facebook,Facebook - Conversion - As,Conversion,Asia Pacific,Tablet,2072,37,0,89.23,0.0
2025-01-16,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Desktop,735,9,0,13.43,0.0
2025-07-27,Facebook,Facebook - Brand Awareness - LA,Brand Awareness,LATAM,Mobile,1499,21,0,30.8,0.0
2025-12-06,Facebook,Facebook - Brand Awareness - No,Brand Awareness,North America,Desktop,1380,16,0,19.41,0.0
2025-06-15,Email,Email - Lead Generation - No,Lead Generation,North America,Mobile,924,27,0,12.52,0.0
2025-07-22,Facebook,Facebook - Lead Generation - Eu,Lead Generation,Europe,Desktop,2325,34,0,66.48,0.0
2025-04-06,Facebook,Facebook - Conversion - Eu,Conversion,Europe,Mobile,2460,36,0,54.62,0.0
2025-11-09,Google Ads,Google Ads - Lead Generation - Eu,Lead Generation,Europe,Mobile,2432,60,1,125.75,163.2
2025-01-19,LinkedIn,LinkedIn - Retargeting - Eu,Retargeting,Europe,Mobile,1579,12,0,54.91,0.0
2025-03-16,Facebook,Facebook - Retargeting - LA,Retargeting,LATAM,Mobile,2116,35,1,47.09,108.46
2025-05-06,Facebook,Facebook - Retargeting - As,Retargeting,Asia Pacific,Desktop,2934,40,2,58.65,358.94
2025-02-09,Instagram,Instagram - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,742,10,0,14.26,0.0
2025-10-29,Instagram,Instagram - Lead Generation - Eu,Lead Generation,Europe,Mobile,1520,21,0,27.52,0.0
2025-12-18,YouTube,YouTube - Conversion - Eu,Conversion,Europe,Desktop,1228,4,0,1.83,0.0
2025-10-04,Instagram,Instagram - Conversion - Eu,Conversion,Europe,Mobile,1276,14,0,26.46,0.0
2025-07-05,Instagram,Instagram - Brand Awareness - No,Brand Awareness,North America,Desktop,1385,13,0,21.68,0.0
2025-10-18,YouTube,YouTube - Retargeting - No,Retargeting,North America,Mobile,519,2,0,0.6,0.0
2025-08-03,Email,Email - Brand Awareness - Eu,Brand Awareness,Europe,Mobile,1147,38,0,3.67,0.0
2025-03-27,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Mobile,2129,26,0,33.87,0.0
2025-12-26,Instagram,Instagram - Conversion - LA,Conversion,LATAM,Mobile,1148,17,0,25.86,0.0
2025-02-21,Facebook,Facebook - Brand Awareness - Eu,Brand Awareness,Europe,Mobile,1617,28,0,33.69,0.0
2026-01-04,YouTube,YouTube - Brand Awareness - As,Brand Awareness,Asia Pacific,Desktop,1252,6,0,3.56,0.0
2025-05-14,LinkedIn,LinkedIn - Retargeting - As,Retargeting,Asia Pacific,Desktop,664,3,0,14.25,0.0
2025-09-26,Instagram,Instagram - Lead Generation - As,Lead Generation,Asia Pacific,Mobile,1199,16,0,27.92,0.0
2025-05-11,Facebook,Facebook - Lead Generation - No,Lead Generation,North America,Mobile,2507,47,0,97.63,0.0
